imdb_id,budget,revenue,certification,popularity,vote_average,vote_count
tt2094760,0.0,0.0,,0.916,4.0,1.0
tt2094790,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2094829,8000.0,0.0,,0.6000000000000001,4.3,3.0
tt2095602,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2095647,0.0,0.0,,1.599,5.4,15.0
tt2095657,0.0,0.0,,1.471,5.1,8.0
tt2095742,500000.0,0.0,,2.5,4.2,11.0
tt2095813,0.0,0.0,,1.044,2.0,2.0
tt2095824,0.0,0.0,,0.708,1.0,1.0
tt2095832,0.0,0.0,,0.751,4.3,3.0
tt2096480,0.0,0.0,,2.166,3.8,6.0
tt2096485,0.0,0.0,,0.6000000000000001,6.2,5.0
tt2096585,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2097245,5000000.0,13645556.0,,1.611,5.2,16.0
tt2097827,0.0,0.0,,0.623,3.0,1.0
tt2098737,0.0,0.0,,1.4,5.7,9.0
tt2098791,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2099662,0.0,0.0,,0.6000000000000001,7.0,1.0
tt2100376,600000.0,1208479.0,,4.328,4.738,40.0
tt2100558,0.0,0.0,,5.578,2.5,4.0
tt2100623,0.0,0.0,,1.241,0.0,0.0
tt2100675,0.0,0.0,,0.843,0.0,0.0
tt2102465,0.0,0.0,,2.6710000000000003,6.5600000000000005,25.0
tt2102472,0.0,992195.0,,7.185,6.8,40.0
tt2103203,0.0,0.0,,6.027,6.5120000000000005,42.0
tt2103204,0.0,0.0,,1.269,5.3,5.0
tt2104053,0.0,0.0,,1.4,2.0,1.0
tt2104060,5000.0,0.0,NR,1.389,10.0,1.0
tt2104115,350000.0,0.0,,0.84,5.2,4.0
tt2104129,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2106300,0.0,0.0,,0.6000000000000001,3.0,1.0
tt2106383,500000.0,0.0,,1.259,6.0,1.0
tt2106411,0.0,0.0,,1.062,6.2,11.0
tt2106460,0.0,0.0,,1.237,6.6,11.0
tt2106514,0.0,0.0,NR,5.552,5.6,15.0
tt2106519,0.0,0.0,,4.655,5.59,89.0
tt2107851,0.0,0.0,,1.173,6.3,7.0
tt2109087,0.0,0.0,,6.57,6.297,330.0
tt2109208,0.0,0.0,,1.269,5.2,9.0
tt2111254,400.0,0.0,NR,1.513,0.0,0.0
tt2111266,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2111274,0.0,0.0,NR,0.6000000000000001,2.0,1.0
tt2111398,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2112276,0.0,0.0,,0.6000000000000001,8.0,1.0
tt2112285,0.0,0.0,,0.8270000000000001,0.0,0.0
tt2112300,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2112335,0.0,0.0,,0.6000000000000001,4.0,1.0
tt2112968,0.0,0.0,,0.764,5.0,6.0
tt2112981,0.0,0.0,,1.759,0.0,0.0
tt2113091,0.0,0.0,,10.786,7.943,96.0
tt2113600,0.0,0.0,,1.343,0.0,0.0
tt2114410,0.0,0.0,,0.6000000000000001,4.8,10.0
tt2114417,0.0,0.0,,2.12,6.9,9.0
tt2115378,5000.0,0.0,NC-17,1.524,6.0,2.0
tt2115388,0.0,0.0,,4.08,6.355,38.0
tt2115426,0.0,0.0,,5.274,6.847,36.0
tt2116849,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2116909,0.0,0.0,PG-13,0.6000000000000001,1.5,2.0
tt2116974,12000000.0,0.0,,12.034,6.51,49.0
tt2117839,0.0,0.0,,0.6000000000000001,5.0,5.0
tt2117932,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2117979,25000.0,0.0,,0.6000000000000001,3.667,3.0
tt2118024,0.0,0.0,,2.353,5.9,10.0
tt2118659,0.0,0.0,,0.6000000000000001,5.5,2.0
tt2118669,0.0,0.0,,1.82,6.7,18.0
tt2118689,0.0,0.0,,0.653,5.8,9.0
tt2118727,0.0,0.0,,1.304,4.3,6.0
tt2118771,0.0,0.0,,1.199,4.0,3.0
tt2119392,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2119455,0.0,0.0,,1.235,0.0,0.0
tt2120057,70000.0,0.0,NR,1.386,5.0,12.0
tt2123145,0.0,0.0,,1.071,3.4,5.0
tt2123174,0.0,0.0,PG-13,3.649,5.4,7.0
tt2123276,0.0,0.0,,0.877,0.0,0.0
tt2123899,0.0,0.0,,1.4,0.0,0.0
tt2123924,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2124046,0.0,0.0,,7.202,7.0,21.0
tt2124186,300000.0,0.0,,1.741,5.545,22.0
tt2124829,0.0,0.0,,1.292,6.4,8.0
tt2124845,0.0,0.0,NR,0.6000000000000001,5.0,2.0
tt2125574,400000.0,0.0,PG,0.84,6.5,1.0
tt2127325,0.0,0.0,,2.407,4.0,1.0
tt2128599,0.0,1066.0,,0.852,6.643,7.0
tt2128699,0.0,0.0,,0.623,3.0,1.0
tt2129860,0.0,0.0,,1.004,4.0,1.0
tt2130117,0.0,0.0,,0.6000000000000001,3.3,5.0
tt2131535,0.0,0.0,,0.843,0.0,0.0
tt2131579,0.0,0.0,,3.05,4.8,6.0
tt2131626,10000.0,0.0,NR,1.5710000000000002,4.5,4.0
tt2131644,0.0,0.0,,0.993,3.2,5.0
tt2132405,0.0,0.0,PG-13,8.386,7.547,181.0
tt2132476,0.0,0.0,,2.204,5.8,10.0
tt2132493,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2133312,0.0,0.0,,2.534,7.077,13.0
tt2134058,0.0,0.0,,3.35,6.0,4.0
tt2134165,0.0,0.0,,0.631,0.0,0.0
tt2137184,0.0,0.0,,1.17,2.0,1.0
tt2137648,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2138042,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2139521,3000.0,0.0,,0.6000000000000001,0.0,0.0
tt2140365,20000.0,0.0,,0.6000000000000001,0.0,0.0
tt2140559,0.0,0.0,,0.84,6.0,1.0
tt2141749,0.0,0.0,,5.577,8.2,8.0
tt2141789,0.0,0.0,,4.507,5.926,47.0
tt2146252,0.0,0.0,,0.939,5.2,2.0
tt2147199,0.0,0.0,,0.871,6.6,7.0
tt2147489,0.0,0.0,PG-13,0.877,5.0,1.0
tt2147758,0.0,0.0,,0.6000000000000001,9.0,4.0
tt2150139,0.0,0.0,,8.953,6.185,65.0
tt2150209,0.0,6086224.0,,3.145,7.386,44.0
tt2155227,0.0,0.0,,0.938,5.7,3.0
tt2155319,5.0,0.0,R,0.738,3.125,4.0
tt2156807,0.0,14000000.0,,2.612,7.097,31.0
tt2156911,0.0,0.0,,0.6000000000000001,5.0,1.0
tt2156931,0.0,0.0,,1.241,5.5,2.0
tt2158665,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2160413,0.0,0.0,NR,3.273,5.1,14.0
tt2166333,0.0,0.0,,1.4,4.2,2.0
tt2167895,0.0,7443.0,,0.799,5.3,6.0
tt2170474,0.0,0.0,,0.833,6.0,7.0
tt2170573,0.0,0.0,,1.004,5.7,3.0
tt2171815,0.0,0.0,,4.328,6.154,13.0
tt2171951,0.0,0.0,,0.6000000000000001,6.0,3.0
tt2175535,0.0,0.0,,6.5760000000000005,6.1,69.0
tt2175849,0.0,0.0,,3.585,6.9,8.0
tt2179602,0.0,0.0,,0.781,7.4,5.0
tt2185022,0.0,0.0,NR,4.911,6.821,28.0
tt2186875,0.0,0.0,,1.483,6.1,5.0
tt2186902,0.0,0.0,,0.6000000000000001,8.5,2.0
tt2188907,0.0,0.0,PG-13,2.906,1.5,2.0
tt2190221,0.0,0.0,PG-13,0.6000000000000001,0.0,0.0
tt2190475,0.0,0.0,,2.455,5.731,13.0
tt2191715,0.0,0.0,,3.291,8.3,3.0
tt2193249,0.0,0.0,,0.806,0.0,0.0
tt2194517,0.0,0.0,,0.6000000000000001,5.8,4.0
tt2195951,0.0,0.0,,1.463,0.0,0.0
tt2200908,0.0,0.0,,2.171,6.0,27.0
tt2201120,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2203789,0.0,0.0,,0.959,6.0,1.0
tt2209626,0.0,0.0,,0.979,10.0,1.0
tt2213658,0.0,0.0,,0.6000000000000001,6.9,4.0
tt2214997,0.0,0.0,,0.6000000000000001,4.7,11.0
tt2215676,0.0,0.0,,2.158,5.2,4.0
tt2217809,0.0,0.0,,0.618,4.2,8.0
tt2219792,0.0,0.0,,1.023,3.5,2.0
tt2219904,0.0,0.0,G,2.162,6.1,8.0
tt2222596,0.0,0.0,,0.6000000000000001,5.0,1.0
tt2224169,0.0,0.0,,0.673,7.909,11.0
tt2224571,0.0,0.0,,4.5600000000000005,4.9,7.0
tt2226377,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2229592,0.0,0.0,NR,5.377,4.933,15.0
tt2231605,0.0,0.0,,0.8180000000000001,5.4,7.0
tt2231617,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2233128,0.0,0.0,G,0.6000000000000001,0.0,0.0
tt2233961,0.0,0.0,,0.6000000000000001,5.7,3.0
tt2234534,0.0,0.0,,1.03,2.0,1.0
tt2234550,0.0,0.0,,2.255,7.0,9.0
tt2234554,0.0,0.0,,3.665,7.857,7.0
tt2236162,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2236650,0.0,0.0,NR,0.7020000000000001,8.0,1.0
tt2238976,0.0,0.0,,0.6000000000000001,8.5,2.0
tt2241287,0.0,0.0,,0.62,5.8,3.0
tt2241389,0.0,0.0,NR,1.343,0.0,0.0
tt2241479,0.0,0.0,,0.638,7.0,1.0
tt2243123,0.0,0.0,,0.65,5.8,4.0
tt2243469,0.0,0.0,PG,9.617,6.989,92.0
tt2244941,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2249125,0.0,0.0,,0.93,0.0,0.0
tt2249189,3402.0,0.0,,0.6000000000000001,6.8,2.0
tt2251489,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2251513,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2258425,0.0,0.0,,2.429,1.0,1.0
tt2258513,0.0,0.0,,0.6950000000000001,5.7,3.0
tt2258571,0.0,0.0,,0.656,0.0,0.0
tt2259720,0.0,0.0,,0.751,5.3,3.0
tt2262197,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2262487,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2265569,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2271747,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2279039,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2279231,3000.0,0.0,NR,1.082,3.2,2.0
tt2281189,0.0,0.0,,1.568,6.477,22.0
tt2285389,0.0,0.0,,0.84,4.0,1.0
tt2285463,0.0,0.0,,13.385,2.0,1.0
tt2285481,0.0,0.0,,2.351,5.0,8.0
tt2286560,0.0,0.0,,0.6000000000000001,2.0,1.0
tt2292693,0.0,0.0,,1.96,5.5,5.0
tt2292955,0.0,0.0,,4.303,7.297,32.0
tt2294589,0.0,0.0,,1.091,4.083,12.0
tt2295034,0.0,0.0,R,1.932,6.286,7.0
tt2301165,0.0,0.0,,0.6000000000000001,4.0,3.0
tt2304901,0.0,0.0,,2.055,0.0,0.0
tt2306707,0.0,0.0,,1.019,1.0,1.0
tt2315776,0.0,0.0,,1.456,9.0,2.0
tt2316000,0.0,0.0,,1.735,8.0,6.0
tt2316819,0.0,0.0,,0.635,0.0,0.0
tt2318559,0.0,0.0,,0.641,0.0,0.0
tt2318669,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2319805,0.0,0.0,,1.865,6.9,4.0
tt2321395,0.0,0.0,,0.6000000000000001,1.0,1.0
tt2323453,0.0,0.0,,0.84,7.0,3.0
tt2331169,0.0,0.0,,1.602,7.0,5.0
tt2332208,0.0,0.0,,0.6000000000000001,6.0,1.0
tt2340426,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2349653,0.0,0.0,,0.674,0.0,1.0
tt2353925,0.0,0.0,,0.6000000000000001,8.9,4.0
tt2355825,0.0,0.0,,3.488,10.0,1.0
tt2355909,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2356234,0.0,0.0,,0.743,5.0,3.0
tt2356894,0.0,0.0,,0.84,0.0,0.0
tt2359331,0.0,0.0,,1.213,0.0,0.0
tt2360114,0.0,0.0,,1.02,5.0,3.0
tt2361155,0.0,0.0,PG,0.84,6.0,1.0
tt2361189,0.0,0.0,,0.891,0.0,0.0
tt2363309,250000.0,0.0,,2.138,4.5,12.0
tt2364547,0.0,0.0,,0.808,6.4,6.0
tt2364842,0.0,0.0,,13.719,4.2,130.0
tt2367954,0.0,0.0,,3.442,4.6,7.0
tt2369473,0.0,0.0,,1.495,9.0,2.0
tt2372215,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2372351,0.0,0.0,,0.6000000000000001,5.5,1.0
tt2374787,0.0,0.0,,0.6000000000000001,4.3,3.0
tt2404192,0.0,0.0,,1.853,5.346,13.0
tt2404437,0.0,0.0,,0.67,4.0,1.0
tt2408006,0.0,0.0,,0.654,3.5,2.0
tt2408288,0.0,0.0,,0.6000000000000001,6.8,5.0
tt2409874,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2411128,0.0,0.0,,4.939,7.0,11.0
tt2416164,0.0,0.0,,12.138,2.0,1.0
tt2418264,0.0,0.0,,0.964,6.1,5.0
tt2424538,0.0,0.0,,0.633,5.0,1.0
tt2432850,0.0,0.0,,1.4,2.0,1.0
tt2444522,0.0,0.0,,0.6000000000000001,4.0,1.0
tt2466346,0.0,0.0,,1.387,2.7,3.0
tt2470938,0.0,0.0,,3.884,4.2,4.0
tt2471242,0.0,0.0,,0.742,3.5,2.0
tt2473328,0.0,0.0,,1.4,3.8,2.0
tt2473516,0.0,0.0,,0.6000000000000001,6.0,1.0
tt2474232,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2479650,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2484690,0.0,0.0,G,0.6000000000000001,0.0,0.0
tt2507120,0.0,0.0,,0.6000000000000001,10.0,1.0
tt2532806,5000.0,0.0,,0.6000000000000001,4.2,2.0
tt2535502,0.0,0.0,,0.843,0.0,0.0
tt2535518,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2592964,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2595182,0.0,0.0,,4.317,4.25,24.0
tt2604330,0.0,0.0,,1.073,5.0,4.0
tt2638850,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2648138,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2665626,0.0,0.0,,0.6000000000000001,5.3,3.0
tt2669634,0.0,0.0,,0.6000000000000001,0.0,0.0
tt2676440,0.0,0.0,,0.6000000000000001,5.0,3.0
tt2768768,0.0,0.0,,0.6000000000000001,1.0,1.0
tt2769464,20000.0,0.0,,0.6000000000000001,0.0,0.0
tt2776256,0.0,0.0,,0.6000000000000001,3.4,5.0
tt2782694,0.0,0.0,,0.6000000000000001,5.0,1.0
tt2808964,0.0,0.0,G,1.083,8.4,7.0
tt2835556,0.0,0.0,,1.455,6.353,17.0
tt2903902,3500.0,0.0,NR,1.798,1.0,4.0
tt2905606,1.0,0.0,,1.387,5.9,8.0
tt2958278,0.0,0.0,,0.6000000000000001,0.0,0.0
tt3030838,0.0,0.0,,0.6000000000000001,0.0,0.0
tt3045930,0.0,0.0,,1.857,6.5,2.0
tt3053248,0.0,0.0,,0.6000000000000001,3.5,2.0
tt3079670,0.0,0.0,,0.743,4.4,5.0
tt3091166,0.0,0.0,,0.6000000000000001,0.0,0.0
tt3152258,0.0,0.0,,0.6000000000000001,0.0,0.0
tt3181102,0.0,0.0,,0.6000000000000001,0.0,0.0
tt3227358,0.0,0.0,,0.948,3.5,2.0
tt3232664,0.0,0.0,,0.656,0.0,0.0
tt3257396,0.0,0.0,,0.613,0.0,0.0
tt3285284,0.0,0.0,,0.6000000000000001,0.0,0.0
tt3323838,0.0,0.0,,0.6000000000000001,0.0,0.0
tt3331994,0.0,0.0,,0.661,5.5,2.0
tt3338870,0.0,0.0,,0.6000000000000001,0.0,0.0
tt3363202,0.0,0.0,,0.6000000000000001,8.0,1.0
tt3364162,0.0,0.0,,0.879,0.0,0.0
tt3399052,0.0,0.0,,0.6000000000000001,5.0,1.0
tt3422294,0.0,0.0,,0.6000000000000001,5.0,2.0
tt3455238,0.0,0.0,,2.8,8.4,8.0
tt3511846,0.0,0.0,,1.514,0.0,0.0
tt3555056,0.0,0.0,,0.955,3.0,3.0
tt3565112,0.0,0.0,PG-13,8.311,6.3,12.0
tt3565136,0.0,0.0,PG-13,3.999,6.2,10.0
tt3565148,0.0,0.0,PG-13,4.949,6.4,10.0
tt3565158,0.0,0.0,PG-13,3.659,6.2,10.0
tt3565160,0.0,0.0,PG-13,4.769,5.9,9.0
tt3565164,0.0,0.0,PG-13,6.979,6.1,10.0
tt3566002,0.0,0.0,,0.6000000000000001,0.0,0.0
tt3625930,0.0,0.0,,2.075,9.3,3.0
tt3645718,0.0,0.0,,1.129,0.0,0.0
tt3673762,0.0,0.0,,0.6000000000000001,0.0,0.0
tt3818654,0.0,0.0,PG-13,3.944,4.8,4.0
tt3840102,0.0,0.0,,0.6000000000000001,6.0,1.0
tt3963150,0.0,0.0,,0.6000000000000001,6.0,1.0
tt4132970,0.0,0.0,,0.6000000000000001,0.0,0.0
tt4164468,25000000.0,29000000.0,,12.355,8.096,57.0
tt4247856,0.0,0.0,PG-13,3.299,5.2,4.0
tt4366200,0.0,0.0,,0.6000000000000001,0.0,0.0
tt4571284,0.0,0.0,,0.6000000000000001,0.0,0.0
tt4730990,0.0,0.0,,0.806,0.0,0.0
tt4796852,0.0,0.0,,1.778,1.0,1.0
tt4967874,0.0,0.0,,0.6000000000000001,0.0,0.0
tt5093098,0.0,0.0,,1.277,6.6,4.0
tt5268650,0.0,0.0,,0.6000000000000001,0.0,0.0
tt5295986,0.0,0.0,,0.6000000000000001,0.0,0.0
tt5346704,0.0,0.0,,0.6000000000000001,10.0,1.0
tt5521056,0.0,0.0,,4.968,6.4,5.0
tt5522006,0.0,0.0,,0.6000000000000001,4.0,1.0
tt5569310,0.0,0.0,,4.154,8.2,35.0
tt5741496,0.0,0.0,,0.6000000000000001,5.0,1.0
tt5934182,0.0,0.0,,0.6000000000000001,0.0,0.0
tt6019206,55000000.0,0.0,R,18.624,7.955,825.0
tt6403440,0.0,0.0,,0.6000000000000001,0.0,0.0
tt6522396,0.0,0.0,,0.806,0.0,0.0
tt6616200,2500.0,0.0,NR,1.343,0.0,0.0
tt6712446,0.0,0.0,,0.6000000000000001,5.7,3.0
tt6825808,0.0,0.0,NR,0.932,7.0,3.0
tt6832730,0.0,218537.0,,0.65,5.25,10.0
tt7245418,0.0,0.0,,0.6000000000000001,0.0,0.0
tt7258406,0.0,0.0,,0.6000000000000001,0.0,0.0
tt7456822,0.0,0.0,,0.6000000000000001,5.8,4.0
tt7571800,0.0,0.0,,0.6000000000000001,5.0,3.0
tt8035336,0.0,0.0,,4.031,7.317,71.0
tt8050170,0.0,0.0,,0.929,5.0,1.0
tt8898566,0.0,0.0,,0.6000000000000001,0.0,0.0
tt9282946,0.0,0.0,,0.6000000000000001,7.0,1.0
tt9385434,0.0,0.0,,0.6000000000000001,0.0,0.0
tt9452878,0.0,0.0,,1.504,5.0,2.0
tt9519786,0.0,0.0,,0.6000000000000001,0.0,0.0
tt9547900,0.0,0.0,,1.343,0.0,0.0
tt0249516,65000000.0,73706.0,PG,8.487,1.85,110.0
tt0285252,4000000.0,0.0,R,1.726,2.4,6.0
tt0293069,0.0,0.0,,2.949,6.1,17.0
tt0337692,25000000.0,8784318.0,R,8.607,5.608,748.0
tt0383010,30000000.0,54819301.0,PG,24.736,5.789,483.0
tt0401729,250000000.0,284139100.0,PG-13,60.751,6.263,4975.0
tt0404978,0.0,0.0,PG-13,11.926,5.42,572.0
tt0426566,0.0,0.0,,0.88,0.0,0.0
tt0431021,14000000.0,85446075.0,PG-13,24.579,5.996,1406.0
tt0443272,65000000.0,275293450.0,PG-13,14.252,6.858,3334.0
tt0454876,120000000.0,609016565.0,PG,38.591,7.391,11984.0
tt0455323,0.0,540152.0,R,14.502,6.196,224.0
tt0462036,0.0,0.0,NR,0.6000000000000001,3.0,2.0
tt0485985,58000000.0,50365377.0,PG-13,34.201,6.499,535.0
tt0495024,0.0,0.0,,1.379,10.0,1.0
tt0763831,40000000.0,22044277.0,PG-13,19.867,6.107,1168.0
tt0765446,40000000.0,74597643.0,PG,15.149,5.721,661.0
tt0787442,0.0,0.0,R,5.352,6.792,60.0
tt0790653,0.0,0.0,,2.321,6.0,13.0
tt0790724,60000000.0,218340595.0,PG-13,128.534,6.582,6137.0
tt0790788,1500000.0,0.0,,1.86,4.5,4.0
tt0810772,0.0,0.0,,6.627,5.5,50.0
tt0811137,0.0,0.0,R,3.03,5.2,20.0
tt0829176,17000000.0,0.0,R,10.967,4.831,302.0
tt0835418,0.0,0.0,R,8.864,5.15,117.0
tt0837562,85000000.0,358375603.0,PG,54.384,6.955,7693.0
tt0848228,220000000.0,1518815515.0,PG-13,132.787,7.708,28055.0
tt0850677,0.0,0.0,R,8.529,4.015,65.0
tt0851471,0.0,0.0,PG,4.473,3.1,13.0
tt0857190,3730500.0,6294161.0,R,14.56,5.7,234.0
tt0860907,0.0,60487945.0,,24.406,7.28,648.0
tt0865557,0.0,0.0,NR,1.695,6.0,1.0
tt0878814,0.0,0.0,NR,5.307,4.713,40.0
tt0903624,250000000.0,1021103568.0,PG-13,81.513,7.319,16625.0
tt0906013,160000.0,0.0,,1.576,1.3,3.0
tt0926170,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0938305,0.0,0.0,R,6.945,5.1370000000000005,51.0
tt0938330,20000000.0,55362705.0,R,33.348,5.461,1366.0
tt0948470,215000000.0,757930663.0,PG-13,93.245,6.677,15604.0
tt0969345,2000000.0,0.0,NR,2.215,5.125,12.0
tt0975645,15700000.0,23570541.0,PG-13,9.385,6.526,1319.0
tt0980999,0.0,0.0,R,3.446,5.682,11.0
tt0983250,0.0,0.0,,1.606,4.6,5.0
tt0991173,0.0,0.0,,0.6000000000000001,0.0,0.0
tt0995845,0.0,0.0,R,9.981,4.87,96.0
tt10152304,0.0,0.0,,0.806,0.0,0.0
tt10203594,0.0,0.0,,0.6000000000000001,10.0,1.0
tt1024648,44500000.0,232325503.0,R,20.586,7.3,7452.0
tt1024770,3000000.0,0.0,NR,3.097,4.906,16.0
tt10300354,0.0,0.0,,0.6000000000000001,0.0,0.0
tt1034314,7500000.0,10109659.0,,19.332,5.684,1379.0
tt10350900,0.0,0.0,,0.6000000000000001,0.0,0.0
tt1037223,0.0,0.0,,1.61,5.583,12.0
tt1038693,0.0,0.0,NR,2.861,6.955,44.0
tt1045658,21000000.0,236412453.0,R,28.265,7.125,10902.0
tt1047011,0.0,1697294.0,PG-13,8.166,6.847,131.0
tt1047540,25000000.0,119772232.0,PG,14.562,5.913,419.0
tt1049406,0.0,0.0,,1.974,6.7,5.0
tt1049409,0.0,0.0,,1.4,2.0,1.0
tt1059317,0.0,0.0,,1.701,5.5,4.0
tt1059836,5000000.0,0.0,R,8.592,5.707,179.0
tt10612336,600000.0,0.0,,0.6000000000000001,0.0,0.0
tt1071809,0.0,0.0,R,2.981,2.912,17.0
tt1074638,200000000.0,1108569499.0,PG-13,48.176,7.2,13994.0
tt1077368,150000000.0,245527149.0,PG-13,23.568,6.028,6511.0
tt1079360,1100000.0,0.0,R,5.034,4.409,33.0
tt1081975,2500000.0,0.0,,1.084,5.5,8.0
tt1087440,500000.0,0.0,NR,2.691,4.0,4.0
tt1093355,1000000.0,0.0,,1.454,2.833,6.0
tt1106884,1000000.0,0.0,,1.129,5.4,7.0
tt1109574,0.0,0.0,R,4.94,5.5,24.0
tt11193212,20.0,0.0,NR,0.6000000000000001,2.0,1.0
tt1121986,0.0,0.0,PG-13,5.692,4.7,8.0
tt1127883,0.0,0.0,PG-13,4.9350000000000005,5.976,21.0
tt1132285,25000000.0,0.0,R,7.907,5.673,246.0
tt1132449,26350000.0,1576687.0,R,7.053,5.253,200.0
tt1142977,39000000.0,81493846.0,PG,27.611,6.9,2870.0
tt1142985,0.0,0.0,,0.6000000000000001,0.0,0.0
tt11463528,0.0,0.0,,0.84,0.0,0.0
tt11558002,0.0,0.0,,0.6920000000000001,6.0,1.0
tt1158934,0.0,0.0,,0.902,2.6,7.0
tt1159922,0.0,0.0,NR,5.024,5.581,37.0
tt1164982,0.0,0.0,,0.636,0.0,0.0
tt1179259,2511000.0,0.0,,3.579,6.878,41.0
tt1185838,0.0,0.0,,3.225,4.385,13.0
tt11908836,0.0,0.0,G,2.217,6.2,6.0
tt11941418,0.0,0.0,,0.706,7.2,3.0
tt1194173,130000000.0,276572938.0,PG-13,32.018,6.2,5100.0
tt1194577,0.0,0.0,,4.156,5.786,28.0
tt1195478,30000000.0,54169363.0,R,12.09,5.831,1181.0
tt12038260,0.0,0.0,,2.297,7.0,1.0
tt1208711,0.0,0.0,,2.214,7.2,13.0
tt1211890,2000000.0,2368060.0,R,4.256,6.595,21.0
tt1212450,26000000.0,53676580.0,R,26.389,7.038,2718.0
tt1217209,185000000.0,538983207.0,PG,67.85,7.003,12055.0
tt1217213,0.0,0.0,G,49.465,7.157,1010.0
tt1220224,0.0,0.0,,1.022,2.7,5.0
tt1226240,0.0,6303709.0,R,7.612,6.7,198.0
tt1230215,20000000.0,610792.0,R,6.801,5.7,60.0
tt1232200,70000000.0,58058367.0,R,40.66,5.751,1587.0
tt1232829,42000000.0,201585328.0,R,29.433,6.869,9218.0
tt1234719,65000000.0,44806783.0,PG-13,29.834,5.663,1374.0
tt1234926,0.0,0.0,,1.576,4.0,2.0
tt1239374,0.0,0.0,,3.327,6.6,13.0
tt1242658,1627935.0,0.0,,2.809,6.4,7.0
tt1253851,0.0,0.0,,0.6000000000000001,2.0,1.0
tt1258972,15000000.0,20546518.0,R,33.608,5.5,981.0
tt1260695,300000.0,0.0,NR,1.284,3.667,3.0
tt1261968,0.0,0.0,,0.85,0.0,0.0
tt1272886,2000000.0,0.0,R,12.075,5.931,123.0
tt1274596,3000000.0,0.0,,2.355,3.0,12.0
tt1276104,30000000.0,47042000.0,R,21.777,6.865,9217.0
tt1276419,8000000.0,14758997.0,R,10.449,7.38,743.0
tt1276949,0.0,0.0,,0.6000000000000001,0.0,0.0
tt1277953,145000000.0,746921274.0,PG,52.769,6.591,5378.0
tt1294794,0.0,0.0,,0.6000000000000001,3.2,3.0
tt1296172,0.0,0.0,PG-13,3.024,7.0,1.0
tt1296881,0.0,0.0,R,2.07,4.35,10.0
tt1296885,0.0,0.0,,1.511,4.5,6.0
tt1298530,0.0,0.0,PG-13,3.01,6.5,25.0
tt1298649,68000000.0,68267862.0,R,24.09,5.545,2035.0
tt1307068,10000000.0,9636289.0,R,14.207,6.548,1801.0
tt1308729,55000000.0,9489829.0,R,18.295,5.563,1088.0
tt1310653,0.0,0.0,,2.5620000000000003,5.8,3.0
tt1316033,0.0,0.0,,0.777,4.0,4.0
tt1319709,0.0,0.0,,0.84,4.0,4.0
tt1321862,0.0,0.0,PG,16.363,5.672,58.0
tt1323044,3000000.0,0.0,R,3.489,4.8,26.0
tt1326201,500000.0,0.0,,1.095,9.4,14.0
tt1327182,0.0,0.0,,0.6000000000000001,0.0,0.0
tt1327194,25000000.0,99357138.0,PG-13,192.003,7.098,3266.0
tt1327196,0.0,0.0,,0.665,1.5,2.0
tt1329177,0.0,0.0,NR,4.861,6.1,59.0
tt1329232,0.0,0.0,R,3.499,5.2,21.0
tt1329404,0.0,0.0,,4.719,4.2,28.0
tt1331294,7648160.0,0.0,,10.744,7.2,35.0
